,media_source,country_code,date,LTV,cost
12585,Facebook Ads,MD,2020-08-02,43.95,98.99
12586,Facebook Ads,MD,2020-08-03,43.95,101.74
12587,Facebook Ads,MD,2020-08-04,43.95,103.65
12588,Facebook Ads,MD,2020-08-05,43.95,106.01
12589,Facebook Ads,MD,2020-08-06,53.94,109.73
12590,Facebook Ads,MD,2020-08-07,53.94,112.78
12591,Facebook Ads,MD,2020-08-08,53.94,116.84
12592,Facebook Ads,MD,2020-08-09,53.94,121.92
12593,Facebook Ads,MD,2020-08-10,53.94,125.47
12594,Facebook Ads,MD,2020-08-11,53.94,128.78
12595,Facebook Ads,MD,2020-08-12,53.94,132.71
12596,Facebook Ads,MD,2020-08-13,53.94,136.12
12597,Facebook Ads,MD,2020-08-14,53.94,139.95
12598,Facebook Ads,MD,2020-08-15,53.94,144.65
12599,Facebook Ads,MD,2020-08-16,63.93,150.39
12600,Facebook Ads,MD,2020-08-17,63.93,156.17
12601,Facebook Ads,MD,2020-08-18,63.93,163.43
12602,Facebook Ads,MD,2020-08-19,63.93,171.6
12603,Facebook Ads,MD,2020-08-20,63.93,181.48
12604,Facebook Ads,MD,2020-08-21,63.93,192.24
12605,Facebook Ads,MD,2020-08-22,73.92,201.48
12606,Facebook Ads,MD,2020-08-23,83.91,217.73
12607,Facebook Ads,MD,2020-08-24,83.91,230.6
12608,Facebook Ads,MD,2020-08-25,83.91,238.99
12609,Facebook Ads,MD,2020-08-26,83.91,244.54999999999998
12610,Facebook Ads,MD,2020-08-27,83.91,250.06
12611,Facebook Ads,MD,2020-08-28,83.91,255.85
12612,Facebook Ads,MD,2020-08-29,93.9,264.04
12613,Facebook Ads,MD,2020-08-30,103.89,269.56
12614,Facebook Ads,MD,2020-08-31,103.89,278.65
12615,Facebook Ads,MD,2020-09-01,103.89,284.04
12616,Facebook Ads,MD,2020-09-02,103.89,287.9
12617,Facebook Ads,MD,2020-09-03,113.88,292.23
12618,Facebook Ads,MD,2020-09-04,113.88,296.08
12619,Facebook Ads,MD,2020-09-05,113.88,299.15999999999997
12620,Facebook Ads,MD,2020-09-06,173.86,304.61
12621,Facebook Ads,MD,2020-09-07,173.86,309.69
12622,Facebook Ads,MD,2020-09-08,173.86,313.71
12623,Facebook Ads,MD,2020-09-09,173.86,319.27
12624,Facebook Ads,MD,2020-09-10,173.86,323.52
12625,Facebook Ads,MD,2020-09-11,173.86,326.21999999999997
12626,Facebook Ads,MD,2020-09-12,173.86,329.17
12627,Facebook Ads,MD,2020-09-13,183.85,332.58
12628,Facebook Ads,MD,2020-09-14,183.85,335.71999999999997
12629,Facebook Ads,MD,2020-09-15,183.85,338.96
12630,Facebook Ads,MD,2020-09-16,183.85,343.46
12631,Facebook Ads,MD,2020-09-17,193.84,347.6
12632,Facebook Ads,MD,2020-09-18,193.84,350.07
12633,Facebook Ads,MD,2020-09-19,193.84,352.52
12634,Facebook Ads,MD,2020-09-20,203.83,355.05
12635,Facebook Ads,MD,2020-09-21,203.83,358.35
12636,Facebook Ads,MD,2020-09-22,203.83,362.27
12637,Facebook Ads,MD,2020-09-23,203.83,365.36
12638,Facebook Ads,MD,2020-09-24,203.83,369.38
12639,Facebook Ads,MD,2020-09-25,203.83,372.64
12640,Facebook Ads,MD,2020-09-26,213.82,376.46999999999997
12641,Facebook Ads,MD,2020-09-27,223.81,381.7
12642,Facebook Ads,MD,2020-09-28,231.8,384.46999999999997
12643,Facebook Ads,MD,2020-09-29,231.8,387.32
12644,Facebook Ads,MD,2020-09-30,231.8,389.46999999999997
12645,Facebook Ads,ME,2020-07-01,0.0,0.47
12646,Facebook Ads,ME,2020-07-02,0.0,1.12
12647,Facebook Ads,ME,2020-07-03,0.0,1.58
12648,Facebook Ads,ME,2020-07-04,0.0,2.0
12649,Facebook Ads,ME,2020-07-05,0.0,2.7
12650,Facebook Ads,ME,2020-07-06,0.0,3.44
12651,Facebook Ads,ME,2020-07-07,0.0,3.9299999999999997
12652,Facebook Ads,ME,2020-07-08,0.0,4.37
12653,Facebook Ads,ME,2020-07-09,0.0,4.79
12654,Facebook Ads,ME,2020-07-10,0.0,5.39
12655,Facebook Ads,ME,2020-07-11,0.0,5.93
12656,Facebook Ads,ME,2020-07-12,0.0,6.96
12657,Facebook Ads,ME,2020-07-13,0.0,8.03
12658,Facebook Ads,ME,2020-07-14,0.0,9.29
12659,Facebook Ads,ME,2020-07-15,0.0,10.17
12660,Facebook Ads,ME,2020-07-16,9.99,11.8
12661,Facebook Ads,ME,2020-07-17,9.99,13.879999999999999
12662,Facebook Ads,ME,2020-07-18,9.99,15.56
12663,Facebook Ads,ME,2020-07-19,9.99,17.78
12664,Facebook Ads,ME,2020-07-20,9.99,18.97
12665,Facebook Ads,ME,2020-07-21,9.99,20.15
12666,Facebook Ads,ME,2020-07-22,9.99,21.25
12667,Facebook Ads,ME,2020-07-23,19.98,23.04
12668,Facebook Ads,ME,2020-07-24,19.98,24.12
12669,Facebook Ads,ME,2020-07-25,19.98,24.65
12670,Facebook Ads,ME,2020-07-26,19.98,26.06
12671,Facebook Ads,ME,2020-07-27,19.98,26.85
12672,Facebook Ads,ME,2020-07-28,19.98,27.66
12673,Facebook Ads,ME,2020-07-29,19.98,28.580000000000002
12674,Facebook Ads,ME,2020-07-30,29.97,30.0
12675,Facebook Ads,ME,2020-07-31,37.96,32.76
12676,Facebook Ads,ME,2020-08-01,37.96,33.42
12677,Facebook Ads,ME,2020-08-02,37.96,34.64
12678,Facebook Ads,ME,2020-08-03,37.96,35.83
12679,Facebook Ads,ME,2020-08-04,37.96,36.88
12680,Facebook Ads,ME,2020-08-05,37.96,38.63
12681,Facebook Ads,ME,2020-08-06,107.93,39.64
12682,Facebook Ads,ME,2020-08-07,107.93,40.52
12683,Facebook Ads,ME,2020-08-08,107.93,41.43
12684,Facebook Ads,ME,2020-08-09,107.93,42.39
12685,Facebook Ads,ME,2020-08-10,107.93,43.15
12686,Facebook Ads,ME,2020-08-11,107.93,43.96
12687,Facebook Ads,ME,2020-08-12,107.93,44.61
12688,Facebook Ads,ME,2020-08-13,127.91000000000001,45.01
12689,Facebook Ads,ME,2020-08-14,127.91000000000001,45.36
12690,Facebook Ads,ME,2020-08-15,127.91000000000001,46.06
12691,Facebook Ads,ME,2020-08-16,127.91000000000001,47.24
12692,Facebook Ads,ME,2020-08-17,127.91000000000001,48.71
12693,Facebook Ads,ME,2020-08-18,127.91000000000001,49.87
12694,Facebook Ads,ME,2020-08-19,127.91000000000001,51.0
12695,Facebook Ads,ME,2020-08-20,147.89000000000001,52.23
12696,Facebook Ads,ME,2020-08-21,147.89000000000001,53.39
12697,Facebook Ads,ME,2020-08-22,147.89000000000001,54.92
12698,Facebook Ads,ME,2020-08-23,147.89000000000001,56.8
12699,Facebook Ads,ME,2020-08-24,147.89000000000001,59.33
12700,Facebook Ads,ME,2020-08-25,147.89000000000001,61.19
12701,Facebook Ads,ME,2020-08-26,147.89000000000001,62.82
12702,Facebook Ads,ME,2020-08-27,167.87,64.21
12703,Facebook Ads,ME,2020-08-28,167.87,65.64
12704,Facebook Ads,ME,2020-08-29,167.87,67.12
12705,Facebook Ads,ME,2020-08-30,167.87,68.55
12706,Facebook Ads,ME,2020-08-31,167.87,70.62
12707,Facebook Ads,ME,2020-09-01,167.87,71.65
12708,Facebook Ads,ME,2020-09-02,167.87,72.32
12709,Facebook Ads,ME,2020-09-03,187.85000000000002,73.08
12710,Facebook Ads,ME,2020-09-04,187.85000000000002,74.17999999999999
12711,Facebook Ads,ME,2020-09-05,187.85000000000002,75.1
12712,Facebook Ads,ME,2020-09-06,197.84,76.78
12713,Facebook Ads,ME,2020-09-07,197.84,77.95
12714,Facebook Ads,ME,2020-09-08,197.84,79.21
12715,Facebook Ads,ME,2020-09-09,197.84,81.06
12716,Facebook Ads,ME,2020-09-10,225.81,82.09
12717,Facebook Ads,ME,2020-09-11,225.81,82.86
12718,Facebook Ads,ME,2020-09-12,225.81,84.17
12719,Facebook Ads,ME,2020-09-13,235.8,85.42999999999999
12720,Facebook Ads,ME,2020-09-14,235.8,87.21
12721,Facebook Ads,ME,2020-09-15,235.8,88.77
12722,Facebook Ads,ME,2020-09-16,235.8,90.11
12723,Facebook Ads,ME,2020-09-17,263.77,91.55
12724,Facebook Ads,ME,2020-09-18,263.77,92.05
12725,Facebook Ads,ME,2020-09-19,263.77,92.47
12726,Facebook Ads,ME,2020-09-20,273.76,92.97
12727,Facebook Ads,ME,2020-09-21,273.76,93.57
12728,Facebook Ads,ME,2020-09-22,273.76,94.22
12729,Facebook Ads,ME,2020-09-23,273.76,94.86
12730,Facebook Ads,ME,2020-09-24,301.73,95.42
12731,Facebook Ads,ME,2020-09-25,301.73,95.75
12732,Facebook Ads,ME,2020-09-26,301.73,96.09
12733,Facebook Ads,ME,2020-09-27,311.72,96.91
12734,Facebook Ads,ME,2020-09-28,311.72,97.42999999999999
12735,Facebook Ads,ME,2020-09-29,311.72,97.92999999999999
12736,Facebook Ads,ME,2020-09-30,311.72,98.37
12737,Facebook Ads,MF,2020-07-01,0.0,0.14
12738,Facebook Ads,MF,2020-07-02,0.0,0.34
12739,Facebook Ads,MF,2020-07-03,0.0,0.42000000000000004
12740,Facebook Ads,MF,2020-07-04,0.0,0.49000000000000005
12741,Facebook Ads,MF,2020-07-05,0.0,0.64
12742,Facebook Ads,MF,2020-07-06,0.0,0.73
12743,Facebook Ads,MF,2020-07-07,0.0,0.87
12744,Facebook Ads,MF,2020-07-08,0.0,0.9
12745,Facebook Ads,MF,2020-07-09,0.0,0.92
12746,Facebook Ads,MF,2020-07-10,0.0,1.05
12747,Facebook Ads,MF,2020-07-11,0.0,1.15
12748,Facebook Ads,MF,2020-07-12,0.0,1.3800000000000001
12749,Facebook Ads,MF,2020-07-13,0.0,1.58
12750,Facebook Ads,MF,2020-07-14,0.0,1.6600000000000001
12751,Facebook Ads,MF,2020-07-15,0.0,1.75
12752,Facebook Ads,MF,2020-07-16,0.0,1.8900000000000001
12753,Facebook Ads,MF,2020-07-17,0.0,2.24
12754,Facebook Ads,MF,2020-07-18,0.0,2.49
12755,Facebook Ads,MF,2020-07-19,0.0,2.7600000000000002
12756,Facebook Ads,MF,2020-07-20,0.0,3.12
12757,Facebook Ads,MF,2020-07-21,0.0,3.3200000000000003
12758,Facebook Ads,MF,2020-07-22,0.0,3.5300000000000002
12759,Facebook Ads,MF,2020-07-23,0.0,3.65
12760,Facebook Ads,MF,2020-07-24,0.0,3.74
12761,Facebook Ads,MF,2020-07-25,0.0,3.81
12762,Facebook Ads,MF,2020-07-26,0.0,3.96
12763,Facebook Ads,MF,2020-07-27,0.0,4.15
12764,Facebook Ads,MF,2020-07-28,0.0,4.24
12765,Facebook Ads,MF,2020-07-29,0.0,4.5
12766,Facebook Ads,MF,2020-07-30,0.0,4.73
12767,Facebook Ads,MF,2020-07-31,0.0,4.9
12768,Facebook Ads,MF,2020-08-01,0.0,5.04
12769,Facebook Ads,MF,2020-08-02,0.0,5.16
12770,Facebook Ads,MF,2020-08-03,0.0,5.33
12771,Facebook Ads,MF,2020-08-04,0.0,5.44
12772,Facebook Ads,MF,2020-08-05,0.0,5.54
12773,Facebook Ads,MF,2020-08-06,0.0,5.64
12774,Facebook Ads,MF,2020-08-07,0.0,5.72
12775,Facebook Ads,MF,2020-08-08,0.0,5.7700000000000005
12776,Facebook Ads,MF,2020-08-09,0.0,5.83
12777,Facebook Ads,MF,2020-08-10,0.0,6.03
12778,Facebook Ads,MF,2020-08-11,0.0,6.140000000000001
12779,Facebook Ads,MF,2020-08-12,0.0,6.22
12780,Facebook Ads,MF,2020-08-13,0.0,6.41
12781,Facebook Ads,MF,2020-08-14,0.0,6.66
12782,Facebook Ads,MF,2020-08-15,0.0,6.79
12783,Facebook Ads,MF,2020-08-16,0.0,6.890000000000001
12784,Facebook Ads,MF,2020-08-17,0.0,7.0600000000000005
12785,Facebook Ads,MF,2020-08-18,0.0,7.34
12786,Facebook Ads,MF,2020-08-19,0.0,7.49
12787,Facebook Ads,MF,2020-08-20,0.0,7.75
12788,Facebook Ads,MF,2020-08-21,0.0,7.96
12789,Facebook Ads,MF,2020-08-22,0.0,8.16
12790,Facebook Ads,MF,2020-08-23,0.0,8.44
12791,Facebook Ads,MF,2020-08-24,0.0,8.72
12792,Facebook Ads,MF,2020-08-25,0.0,8.89
12793,Facebook Ads,MF,2020-08-26,0.0,9.01
12794,Facebook Ads,MF,2020-08-27,0.0,9.19
12795,Facebook Ads,MF,2020-08-28,0.0,9.33
12796,Facebook Ads,MF,2020-08-29,0.0,9.47
12797,Facebook Ads,MF,2020-08-30,0.0,9.610000000000001
12798,Facebook Ads,MF,2020-08-31,0.0,9.92
12799,Facebook Ads,MF,2020-09-01,0.0,10.18
12800,Facebook Ads,MF,2020-09-02,0.0,10.290000000000001
12801,Facebook Ads,MF,2020-09-03,0.0,10.35
12802,Facebook Ads,MF,2020-09-04,0.0,10.450000000000001
12803,Facebook Ads,MF,2020-09-05,0.0,10.620000000000001
12804,Facebook Ads,MF,2020-09-06,0.0,10.74
12805,Facebook Ads,MF,2020-09-07,0.0,10.88
12806,Facebook Ads,MF,2020-09-08,0.0,11.030000000000001
12807,Facebook Ads,MF,2020-09-09,0.0,11.21
12808,Facebook Ads,MF,2020-09-10,0.0,11.35
12809,Facebook Ads,MF,2020-09-11,0.0,11.52
12810,Facebook Ads,MF,2020-09-12,0.0,11.68
12811,Facebook Ads,MF,2020-09-13,0.0,11.860000000000001
12812,Facebook Ads,MF,2020-09-14,0.0,12.05
12813,Facebook Ads,MF,2020-09-15,0.0,12.24
12814,Facebook Ads,MF,2020-09-16,0.0,12.620000000000001
12815,Facebook Ads,MF,2020-09-17,0.0,12.85
12816,Facebook Ads,MF,2020-09-18,0.0,12.99
12817,Facebook Ads,MF,2020-09-19,0.0,13.06
12818,Facebook Ads,MF,2020-09-20,0.0,13.110000000000001
12819,Facebook Ads,MF,2020-09-21,0.0,13.22
12820,Facebook Ads,MF,2020-09-22,0.0,13.42
12821,Facebook Ads,MF,2020-09-23,0.0,13.6
12822,Facebook Ads,MF,2020-09-24,0.0,13.700000000000001
12823,Facebook Ads,MF,2020-09-25,0.0,13.81
12824,Facebook Ads,MF,2020-09-26,0.0,13.89
12825,Facebook Ads,MF,2020-09-27,0.0,14.020000000000001
12826,Facebook Ads,MF,2020-09-28,0.0,14.08
12827,Facebook Ads,MF,2020-09-29,0.0,14.18
12828,Facebook Ads,MF,2020-09-30,0.0,14.370000000000001
12829,Facebook Ads,MG,2020-07-01,0.0,0.33
12830,Facebook Ads,MG,2020-07-02,0.0,0.73
12831,Facebook Ads,MG,2020-07-03,0.0,1.21
12832,Facebook Ads,MG,2020-07-04,0.0,1.99
12833,Facebook Ads,MG,2020-07-05,0.0,2.45
12834,Facebook Ads,MG,2020-07-06,0.0,3.19
12835,Facebook Ads,MG,2020-07-07,0.0,3.55
12836,Facebook Ads,MG,2020-07-08,0.0,3.81
12837,Facebook Ads,MG,2020-07-09,0.0,3.9699999999999998
12838,Facebook Ads,MG,2020-07-10,0.0,4.24
12839,Facebook Ads,MG,2020-07-11,0.0,4.41
12840,Facebook Ads,MG,2020-07-12,0.0,4.75
12841,Facebook Ads,MG,2020-07-13,0.0,5.17
12842,Facebook Ads,MG,2020-07-14,0.0,5.64
12843,Facebook Ads,MG,2020-07-15,0.0,5.98
12844,Facebook Ads,MG,2020-07-16,0.0,6.29
12845,Facebook Ads,MG,2020-07-17,0.0,7.12
12846,Facebook Ads,MG,2020-07-18,0.0,7.9
12847,Facebook Ads,MG,2020-07-19,0.0,8.97
12848,Facebook Ads,MG,2020-07-20,0.0,9.62
12849,Facebook Ads,MG,2020-07-21,0.0,10.22
12850,Facebook Ads,MG,2020-07-22,0.0,10.77
12851,Facebook Ads,MG,2020-07-23,0.0,11.3
12852,Facebook Ads,MG,2020-07-24,0.0,11.76
12853,Facebook Ads,MG,2020-07-25,0.0,12.08
12854,Facebook Ads,MG,2020-07-26,9.99,12.77
12855,Facebook Ads,MG,2020-07-27,9.99,13.36
12856,Facebook Ads,MG,2020-07-28,9.99,14.13
12857,Facebook Ads,MG,2020-07-29,9.99,14.63
12858,Facebook Ads,MG,2020-07-30,9.99,15.18
12859,Facebook Ads,MG,2020-07-31,9.99,16.37
12860,Facebook Ads,MG,2020-08-01,9.99,16.5
12861,Facebook Ads,MG,2020-08-02,19.98,16.95
12862,Facebook Ads,MG,2020-08-03,19.98,17.37
12863,Facebook Ads,MG,2020-08-04,19.98,17.72
12864,Facebook Ads,MG,2020-08-05,19.98,18.06
12865,Facebook Ads,MG,2020-08-06,19.98,18.42
12866,Facebook Ads,MG,2020-08-07,19.98,18.96
12867,Facebook Ads,MG,2020-08-08,19.98,19.43
12868,Facebook Ads,MG,2020-08-09,19.98,19.95
12869,Facebook Ads,MG,2020-08-10,19.98,20.63
12870,Facebook Ads,MG,2020-08-11,19.98,21.37
12871,Facebook Ads,MG,2020-08-12,19.98,21.66
12872,Facebook Ads,MG,2020-08-13,19.98,22.47
12873,Facebook Ads,MG,2020-08-14,19.98,22.990000000000002
12874,Facebook Ads,MG,2020-08-15,19.98,23.740000000000002
12875,Facebook Ads,MG,2020-08-16,19.98,24.3
12876,Facebook Ads,MG,2020-08-17,19.98,25.11
12877,Facebook Ads,MG,2020-08-18,19.98,25.84
12878,Facebook Ads,MG,2020-08-19,19.98,26.38
12879,Facebook Ads,MG,2020-08-20,19.98,27.13
12880,Facebook Ads,MG,2020-08-21,19.98,27.86
12881,Facebook Ads,MG,2020-08-22,19.98,28.71
12882,Facebook Ads,MG,2020-08-23,19.98,29.990000000000002
12883,Facebook Ads,MG,2020-08-24,19.98,30.95
12884,Facebook Ads,MG,2020-08-25,19.98,31.580000000000002
12885,Facebook Ads,MG,2020-08-26,19.98,32.06
12886,Facebook Ads,MG,2020-08-27,19.98,32.54
12887,Facebook Ads,MG,2020-08-28,19.98,33.16
12888,Facebook Ads,MG,2020-08-29,19.98,34.11
12889,Facebook Ads,MG,2020-08-30,19.98,34.91
12890,Facebook Ads,MG,2020-08-31,19.98,35.92
12891,Facebook Ads,MG,2020-09-01,19.98,36.6
12892,Facebook Ads,MG,2020-09-02,19.98,36.99
12893,Facebook Ads,MG,2020-09-03,19.98,37.37
12894,Facebook Ads,MG,2020-09-04,19.98,37.8
12895,Facebook Ads,MG,2020-09-05,19.98,38.29
12896,Facebook Ads,MG,2020-09-06,19.98,38.9
12897,Facebook Ads,MG,2020-09-07,29.97,39.51
12898,Facebook Ads,MG,2020-09-08,29.97,40.02
12899,Facebook Ads,MG,2020-09-09,29.97,40.62
12900,Facebook Ads,MG,2020-09-10,29.97,41.52
12901,Facebook Ads,MG,2020-09-11,29.97,42.02
12902,Facebook Ads,MG,2020-09-12,29.97,42.88
12903,Facebook Ads,MG,2020-09-13,29.97,43.37
12904,Facebook Ads,MG,2020-09-14,39.96,44.01
12905,Facebook Ads,MG,2020-09-15,39.96,44.71
12906,Facebook Ads,MG,2020-09-16,39.96,45.51
12907,Facebook Ads,MG,2020-09-17,39.96,46.19
12908,Facebook Ads,MG,2020-09-18,39.96,46.74
12909,Facebook Ads,MG,2020-09-19,39.96,47.36
12910,Facebook Ads,MG,2020-09-20,39.96,47.86
12911,Facebook Ads,MG,2020-09-21,49.95,48.51
12912,Facebook Ads,MG,2020-09-22,49.95,49.35
12913,Facebook Ads,MG,2020-09-23,49.95,49.92
12914,Facebook Ads,MG,2020-09-24,49.95,50.54
12915,Facebook Ads,MG,2020-09-25,49.95,50.95
12916,Facebook Ads,MG,2020-09-26,49.95,51.36
12917,Facebook Ads,MG,2020-09-27,49.95,52.19
12918,Facebook Ads,MG,2020-09-28,59.94,52.64
12919,Facebook Ads,MG,2020-09-29,59.94,53.03
12920,Facebook Ads,MG,2020-09-30,59.94,53.82
12921,Facebook Ads,MH,2020-07-01,0.0,0.1
12922,Facebook Ads,MH,2020-07-02,0.0,0.15000000000000002
12923,Facebook Ads,MH,2020-07-03,0.0,0.23
12924,Facebook Ads,MH,2020-07-04,0.0,0.29000000000000004
12925,Facebook Ads,MH,2020-07-05,0.0,0.37
12926,Facebook Ads,MH,2020-07-06,0.0,0.43
12927,Facebook Ads,MH,2020-07-07,0.0,0.52
12928,Facebook Ads,MH,2020-07-08,0.0,0.58
12929,Facebook Ads,MH,2020-07-09,0.0,0.63
12930,Facebook Ads,MH,2020-07-10,0.0,0.65
12931,Facebook Ads,MH,2020-07-11,0.0,0.7
12932,Facebook Ads,MH,2020-07-12,0.0,0.75
12933,Facebook Ads,MH,2020-07-13,0.0,0.86
12934,Facebook Ads,MH,2020-07-14,0.0,0.93
12935,Facebook Ads,MH,2020-07-15,0.0,0.98
12936,Facebook Ads,MH,2020-07-16,0.0,1.06
12937,Facebook Ads,MH,2020-07-17,0.0,1.2
12938,Facebook Ads,MH,2020-07-18,0.0,1.36
12939,Facebook Ads,MH,2020-07-19,0.0,1.5
12940,Facebook Ads,MH,2020-07-20,0.0,1.6300000000000001
12941,Facebook Ads,MH,2020-07-21,0.0,1.71
12942,Facebook Ads,MH,2020-07-22,0.0,1.85
12943,Facebook Ads,MH,2020-07-23,0.0,1.9900000000000002
12944,Facebook Ads,MH,2020-07-24,0.0,2.0100000000000002
12945,Facebook Ads,MH,2020-07-25,0.0,2.06
12946,Facebook Ads,MH,2020-07-26,0.0,2.12
12947,Facebook Ads,MH,2020-07-27,0.0,2.27
12948,Facebook Ads,MH,2020-07-28,0.0,2.3000000000000003
12949,Facebook Ads,MH,2020-07-29,0.0,2.39
12950,Facebook Ads,MH,2020-07-30,0.0,2.42
12951,Facebook Ads,MH,2020-07-31,0.0,2.48
12952,Facebook Ads,MH,2020-08-01,0.0,2.5100000000000002
12953,Facebook Ads,MH,2020-08-02,0.0,2.5900000000000003
12954,Facebook Ads,MH,2020-08-03,0.0,2.66
12955,Facebook Ads,MH,2020-08-04,0.0,2.75
12956,Facebook Ads,MH,2020-08-05,0.0,2.8200000000000003
12957,Facebook Ads,MH,2020-08-06,0.0,2.93
12958,Facebook Ads,MH,2020-08-07,0.0,3.0300000000000002
12959,Facebook Ads,MH,2020-08-08,0.0,3.15
12960,Facebook Ads,MH,2020-08-09,0.0,3.2
12961,Facebook Ads,MH,2020-08-10,0.0,3.25
12962,Facebook Ads,MH,2020-08-11,0.0,3.35
12963,Facebook Ads,MH,2020-08-12,0.0,3.4
12964,Facebook Ads,MH,2020-08-13,0.0,3.48
12965,Facebook Ads,MH,2020-08-14,0.0,3.5300000000000002
12966,Facebook Ads,MH,2020-08-15,0.0,3.6300000000000003
12967,Facebook Ads,MH,2020-08-16,0.0,3.7600000000000002
12968,Facebook Ads,MH,2020-08-17,0.0,3.92
12969,Facebook Ads,MH,2020-08-18,9.99,4.09
12970,Facebook Ads,MH,2020-08-19,9.99,4.3100000000000005
12971,Facebook Ads,MH,2020-08-20,9.99,4.43
12972,Facebook Ads,MH,2020-08-21,9.99,4.5600000000000005
12973,Facebook Ads,MH,2020-08-22,9.99,4.71
12974,Facebook Ads,MH,2020-08-23,9.99,4.93
12975,Facebook Ads,MH,2020-08-24,9.99,5.13
12976,Facebook Ads,MH,2020-08-25,19.98,5.3100000000000005
12977,Facebook Ads,MH,2020-08-26,19.98,5.41
12978,Facebook Ads,MH,2020-08-27,19.98,5.58
12979,Facebook Ads,MH,2020-08-28,19.98,5.83
12980,Facebook Ads,MH,2020-08-29,19.98,6.15
12981,Facebook Ads,MH,2020-08-30,19.98,6.3500000000000005
12982,Facebook Ads,MH,2020-08-31,19.98,6.680000000000001
12983,Facebook Ads,MH,2020-09-01,19.98,6.99
12984,Facebook Ads,MH,2020-09-02,19.98,7.28
12985,Facebook Ads,MH,2020-09-03,19.98,7.51
12986,Facebook Ads,MH,2020-09-04,19.98,7.71
12987,Facebook Ads,MH,2020-09-05,19.98,7.890000000000001
12988,Facebook Ads,MH,2020-09-06,19.98,8.19
12989,Facebook Ads,MH,2020-09-07,19.98,8.46
12990,Facebook Ads,MH,2020-09-08,19.98,8.66
12991,Facebook Ads,MH,2020-09-09,19.98,9.03
12992,Facebook Ads,MH,2020-09-10,19.98,9.38
12993,Facebook Ads,MH,2020-09-11,19.98,9.52
12994,Facebook Ads,MH,2020-09-12,19.98,9.84
12995,Facebook Ads,MH,2020-09-13,19.98,10.15
12996,Facebook Ads,MH,2020-09-14,19.98,10.4
12997,Facebook Ads,MH,2020-09-15,19.98,10.57
12998,Facebook Ads,MH,2020-09-16,19.98,10.76
12999,Facebook Ads,MH,2020-09-17,19.98,10.96
13000,Facebook Ads,MH,2020-09-18,19.98,11.040000000000001
13001,Facebook Ads,MH,2020-09-19,19.98,11.15
13002,Facebook Ads,MH,2020-09-20,19.98,11.26
13003,Facebook Ads,MH,2020-09-21,19.98,11.34
13004,Facebook Ads,MH,2020-09-22,19.98,11.48
13005,Facebook Ads,MH,2020-09-23,19.98,11.65
13006,Facebook Ads,MH,2020-09-24,19.98,11.75
13007,Facebook Ads,MH,2020-09-25,19.98,11.86
13008,Facebook Ads,MH,2020-09-26,19.98,11.94
13009,Facebook Ads,MH,2020-09-27,19.98,12.09
13010,Facebook Ads,MH,2020-09-28,19.98,12.23
13011,Facebook Ads,MH,2020-09-29,19.98,12.290000000000001
13012,Facebook Ads,MH,2020-09-30,19.98,12.450000000000001
13013,Facebook Ads,MK,2020-07-01,0.0,1.13
13014,Facebook Ads,MK,2020-07-02,0.0,2.24
13015,Facebook Ads,MK,2020-07-03,0.0,3.12
13016,Facebook Ads,MK,2020-07-04,0.0,3.77
13017,Facebook Ads,MK,2020-07-05,0.0,4.91
13018,Facebook Ads,MK,2020-07-06,0.0,5.55
13019,Facebook Ads,MK,2020-07-07,0.0,6.32
13020,Facebook Ads,MK,2020-07-08,0.0,7.09
13021,Facebook Ads,MK,2020-07-09,0.0,7.75
13022,Facebook Ads,MK,2020-07-10,0.0,8.8
13023,Facebook Ads,MK,2020-07-11,0.0,9.73
13024,Facebook Ads,MK,2020-07-12,0.0,11.19
13025,Facebook Ads,MK,2020-07-13,0.0,13.09
13026,Facebook Ads,MK,2020-07-14,0.0,14.82
13027,Facebook Ads,MK,2020-07-15,0.0,16.259999999999998
13028,Facebook Ads,MK,2020-07-16,0.0,18.81
13029,Facebook Ads,MK,2020-07-17,0.0,22.509999999999998
13030,Facebook Ads,MK,2020-07-18,0.0,25.35
13031,Facebook Ads,MK,2020-07-19,0.0,29.2
13032,Facebook Ads,MK,2020-07-20,0.0,31.33
13033,Facebook Ads,MK,2020-07-21,0.0,33.56
13034,Facebook Ads,MK,2020-07-22,0.0,35.23
13035,Facebook Ads,MK,2020-07-23,0.0,36.93
13036,Facebook Ads,MK,2020-07-24,0.0,37.769999999999996
13037,Facebook Ads,MK,2020-07-25,0.0,38.49
13038,Facebook Ads,MK,2020-07-26,0.0,40.54
13039,Facebook Ads,MK,2020-07-27,0.0,42.07
13040,Facebook Ads,MK,2020-07-28,0.0,43.25
13041,Facebook Ads,MK,2020-07-29,0.0,44.339999999999996
13042,Facebook Ads,MK,2020-07-30,0.0,45.44
13043,Facebook Ads,MK,2020-07-31,0.0,51.04
13044,Facebook Ads,MK,2020-08-01,0.0,51.75
13045,Facebook Ads,MK,2020-08-02,0.0,53.48
13046,Facebook Ads,MK,2020-08-03,0.0,54.69
13047,Facebook Ads,MK,2020-08-04,0.0,56.04
13048,Facebook Ads,MK,2020-08-05,0.0,57.25
13049,Facebook Ads,MK,2020-08-06,0.0,58.5
13050,Facebook Ads,MK,2020-08-07,0.0,59.6
13051,Facebook Ads,MK,2020-08-08,0.0,61.16
13052,Facebook Ads,MK,2020-08-09,0.0,62.32
13053,Facebook Ads,MK,2020-08-10,0.0,63.11
