,ad_id,spend,date
4398,843936,13.18,2021-06-19
4399,314474,45.92,2021-07-20
4400,566297,6.94,2021-07-16
4401,737965,28.36,2021-08-20
4402,288056,86.67,2021-07-01
4403,870827,99.22,2021-08-26
4404,742268,84.37,2021-06-13
4405,753065,33.65,2021-08-20
4406,635938,34.24,2021-06-25
4407,427800,44.17,2021-07-12
4408,480643,11.28,2021-08-22
4409,270667,75.83,2021-08-06
4410,431138,79.74,2021-06-16
4411,484654,98.39,2021-08-24
4412,465071,73.96,2021-07-07
4413,804245,36.26,2021-08-16
4414,107054,64.16,2021-08-22
4415,492218,77.56,2021-06-14
4416,753102,5.45,2021-08-29
4417,609179,56.88,2021-06-23
4418,193603,50.66,2021-08-07
4419,569811,23.28,2021-07-16
4420,554132,41.88,2021-08-26
4421,858454,60.5,2021-07-26
4422,792412,33.46,2021-08-16
4423,697025,9.99,2021-06-09
4424,608277,58.27,2021-06-07
4425,425953,92.95,2021-06-17
4426,124472,75.9,2021-06-11
4427,941433,33.28,2021-08-04
4428,314964,53.28,2021-08-30
4429,672174,26.84,2021-06-05
4430,388146,62.16,2021-08-18
4431,199635,46.41,2021-06-09
4432,528213,9.52,2021-06-15
4433,973866,75.34,2021-08-28
4434,925181,5.68,2021-06-29
4435,524296,77.81,2021-08-02
4436,359399,63.48,2021-07-04
4437,460356,57.3,2021-07-13
4438,618385,33.2,2021-06-11
4439,752577,45.69,2021-07-02
4440,558177,41.2,2021-07-10
4441,596473,59.25,2021-06-13
4442,519862,87.42,2021-08-03
4443,565034,16.97,2021-08-29
4444,384766,78.95,2021-08-27
4445,714350,97.01,2021-06-29
4446,648105,21.33,2021-06-06
4447,526278,79.9,2021-06-21
4448,179437,76.38,2021-08-03
4449,407611,89.43,2021-06-06
4450,406476,88.69,2021-08-12
4451,914736,0.26,2021-06-24
4452,306703,11.14,2021-06-04
4453,233631,37.95,2021-07-17
4454,440990,25.53,2021-06-30
4455,968314,37.39,2021-06-13
4456,310149,8.2,2021-07-07
4457,143991,41.12,2021-08-16
4458,993534,1.86,2021-07-15
4459,990562,3.62,2021-06-14
4460,583826,18.36,2021-07-31
4461,664875,16.01,2021-07-26
4462,631034,33.66,2021-06-26
4463,427238,48.94,2021-06-03
4464,254720,69.1,2021-08-19
4465,932385,73.87,2021-06-27
4466,780376,26.15,2021-08-06
4467,745356,27.31,2021-08-04
4468,748409,99.0,2021-06-05
4469,612369,91.34,2021-08-29
4470,312447,64.92,2021-07-27
4471,306654,14.58,2021-07-24
4472,477242,66.83,2021-06-11
4473,153376,61.07,2021-08-05
4474,145399,69.35,2021-06-05
4475,641527,7.29,2021-07-13
4476,212027,38.57,2021-08-23
4477,887155,66.62,2021-06-20
4478,792389,94.01,2021-06-22
4479,486269,51.71,2021-08-20
4480,637293,28.51,2021-08-07
4481,325232,40.38,2021-07-11
4482,451680,90.93,2021-06-10
4483,111847,93.47,2021-08-16
4484,120356,33.4,2021-08-28
4485,198044,9.91,2021-06-08
4486,590189,41.64,2021-08-28
4487,614267,67.01,2021-07-24
4488,119558,28.06,2021-06-16
4489,726198,14.99,2021-06-08
4490,804214,82.68,2021-07-16
4491,925177,14.07,2021-06-30
4492,704628,50.01,2021-06-13
4493,868317,84.47,2021-07-09
4494,178586,9.07,2021-08-12
4495,316227,52.71,2021-06-27
4496,419351,34.12,2021-08-28
4497,631567,73.82,2021-08-25
4498,465822,34.17,2021-06-01
4499,797792,13.4,2021-08-12
4500,112473,81.25,2021-06-19
4501,126051,28.04,2021-07-08
4502,437187,79.15,2021-08-14
4503,191854,14.88,2021-08-28
4504,673490,58.43,2021-07-26
4505,699617,72.22,2021-08-17
4506,745388,60.67,2021-08-04
4507,110584,54.34,2021-06-11
4508,965799,20.26,2021-07-06
4509,105718,70.3,2021-07-07
4510,353751,65.82,2021-06-09
4511,413172,22.5,2021-08-02
4512,106584,97.7,2021-08-05
4513,191585,9.02,2021-06-01
4514,493256,58.69,2021-08-19
4515,772428,97.56,2021-08-01
4516,458235,89.69,2021-07-29
4517,111108,29.23,2021-06-26
4518,103855,68.19,2021-06-08
4519,708585,7.13,2021-06-11
4520,679706,1.56,2021-07-03
4521,723350,62.43,2021-07-24
4522,479982,66.95,2021-08-23
4523,789266,82.2,2021-06-15
4524,520548,21.54,2021-06-03
4525,882453,23.08,2021-07-16
4526,462234,46.1,2021-08-25
4527,794622,62.38,2021-07-30
4528,771376,85.61,2021-06-06
4529,922650,32.48,2021-07-28
4530,921809,36.0,2021-06-14
4531,368734,6.69,2021-07-12
4532,159259,30.09,2021-08-12
4533,451637,43.74,2021-08-26
4534,804756,44.17,2021-07-01
4535,665970,77.62,2021-07-02
4536,802178,51.49,2021-07-24
4537,767057,52.74,2021-08-15
4538,333003,55.2,2021-08-01
4539,110357,85.69,2021-06-26
4540,292502,11.56,2021-06-03
4541,855073,70.39,2021-07-12
4542,210478,61.88,2021-07-08
4543,985973,80.8,2021-07-21
4544,615450,28.21,2021-08-18
4545,967026,77.41,2021-07-28
4546,772201,54.6,2021-06-21
4547,575467,63.76,2021-07-22
4548,552727,81.37,2021-08-08
4549,972958,34.03,2021-07-24
4550,988682,18.85,2021-07-08
4551,786730,7.31,2021-06-18
4552,197789,21.74,2021-07-14
4553,477526,48.74,2021-06-20
4554,821437,95.68,2021-06-09
4555,549179,72.63,2021-08-17
4556,168888,80.96,2021-06-10
4557,926424,96.72,2021-07-28
4558,577195,70.96,2021-07-31
4559,956085,31.33,2021-06-21
4560,892392,76.78,2021-06-16
4561,848315,83.89,2021-08-25
4562,172794,3.04,2021-08-08
4563,415789,21.18,2021-08-11
4564,405368,7.36,2021-06-24
4565,548829,99.32,2021-08-20
4566,504903,34.11,2021-08-12
4567,781636,52.85,2021-07-23
4568,519126,2.53,2021-08-22
4569,709302,8.02,2021-08-26
4570,472422,93.44,2021-07-16
4571,186603,68.86,2021-06-15
4572,934641,4.07,2021-06-24
4573,193378,69.34,2021-07-14
4574,332796,8.78,2021-07-20
4575,220280,19.58,2021-07-01
4576,826417,79.94,2021-08-30
4577,531494,57.23,2021-07-15
4578,212449,57.41,2021-08-22
4579,387759,40.57,2021-07-21
4580,570126,2.68,2021-07-18
4581,657069,51.79,2021-07-13
4582,433157,33.55,2021-07-13
4583,948262,27.54,2021-07-17
4584,466752,19.12,2021-07-11
4585,359293,21.13,2021-06-14
4586,290606,72.86,2021-07-06
4587,815867,41.04,2021-08-09
4588,274093,77.62,2021-06-19
4589,632752,37.4,2021-07-05
4590,917871,56.39,2021-06-18
4591,459830,65.05,2021-06-04
4592,941550,68.34,2021-06-03
4593,296967,61.82,2021-06-28
4594,405956,22.28,2021-08-22
4595,485688,65.15,2021-06-07
4596,709516,78.53,2021-07-15
4597,949805,49.97,2021-07-14
4598,397847,40.74,2021-06-06
4599,279469,62.78,2021-06-02
4600,864652,18.17,2021-07-03
4601,282944,86.77,2021-07-13
4602,625616,79.31,2021-06-16
4603,218350,82.14,2021-08-03
4604,421669,33.42,2021-06-02
4605,209813,64.41,2021-07-14
4606,826641,71.41,2021-06-05
4607,128798,52.23,2021-08-03
4608,832903,29.45,2021-06-30
4609,366920,36.78,2021-08-22
4610,256109,54.11,2021-07-18
4611,138751,73.09,2021-08-12
4612,823741,39.43,2021-06-20
4613,386478,95.76,2021-06-28
4614,263695,25.69,2021-06-23
4615,904040,40.14,2021-07-10
4616,856356,45.68,2021-07-01
4617,986808,28.32,2021-06-16
4618,548930,18.85,2021-07-20
4619,936771,51.37,2021-06-28
4620,110624,42.8,2021-08-03
4621,964025,53.88,2021-08-05
4622,191344,55.4,2021-06-01
4623,921461,37.74,2021-06-07
4624,956887,98.4,2021-08-15
4625,428839,51.43,2021-07-14
4626,525891,89.19,2021-06-18
4627,351973,29.95,2021-07-07
4628,140611,32.64,2021-07-14
4629,966910,75.3,2021-08-18
4630,221125,27.95,2021-07-01
4631,912779,99.47,2021-08-24
4632,399125,66.38,2021-07-13
4633,431768,18.17,2021-07-31
4634,392456,66.77,2021-06-28
4635,418534,80.38,2021-06-20
4636,300321,41.59,2021-06-07
4637,740726,33.15,2021-08-03
4638,382597,38.54,2021-08-21
4639,653629,96.09,2021-07-26
4640,686305,6.52,2021-08-29
4641,443825,81.85,2021-07-06
4642,434900,90.05,2021-08-28
4643,976102,95.48,2021-07-17
4644,463473,6.34,2021-08-29
4645,349881,25.92,2021-08-04
4646,992872,73.72,2021-06-30
4647,615728,50.92,2021-08-12
4648,787397,51.8,2021-07-26
4649,759958,81.5,2021-06-20
4650,746922,97.71,2021-07-12
4651,929479,89.79,2021-07-12
4652,841453,6.73,2021-06-19
4653,866802,36.38,2021-08-27
4654,862759,65.17,2021-06-28
4655,776097,32.66,2021-08-08
4656,865487,13.83,2021-08-21
4657,101004,62.67,2021-07-19
4658,989627,35.92,2021-06-23
4659,714053,88.13,2021-08-20
4660,936006,30.62,2021-07-12
4661,797585,30.42,2021-06-11
4662,254329,59.95,2021-08-30
4663,784141,71.06,2021-08-07
4664,399916,93.46,2021-08-18
4665,262504,9.88,2021-07-17
4666,504341,70.27,2021-06-24
4667,520388,12.48,2021-06-23
4668,315549,33.6,2021-06-01
4669,368039,75.63,2021-08-01
4670,593191,82.18,2021-07-05
4671,259530,27.44,2021-08-14
4672,274992,39.83,2021-08-20
4673,296399,65.5,2021-07-05
4674,914929,44.81,2021-07-04
4675,162125,94.69,2021-08-24
4676,827478,28.15,2021-06-22
4677,712551,52.29,2021-07-25
4678,730042,47.2,2021-06-29
4679,380645,50.97,2021-06-27
4680,419129,3.03,2021-08-18
4681,925552,31.85,2021-06-09
4682,604964,84.26,2021-06-17
4683,209744,74.49,2021-06-27
4684,880999,33.37,2021-07-24
4685,509981,65.77,2021-08-17
4686,480178,89.86,2021-07-24
4687,146189,65.6,2021-06-13
4688,892659,11.95,2021-07-29
4689,419795,87.2,2021-08-12
4690,189220,21.88,2021-08-18
4691,731392,51.11,2021-06-20
4692,274701,12.21,2021-08-19
4693,460234,9.27,2021-08-03
4694,861935,63.07,2021-07-16
4695,748605,59.26,2021-08-27
4696,340166,79.22,2021-06-22
4697,728994,42.76,2021-06-25
4698,472049,39.67,2021-06-09
4699,957571,34.67,2021-06-11
4700,235137,5.62,2021-07-22
4701,469603,10.75,2021-08-30
4702,793114,29.96,2021-07-02
4703,758015,2.88,2021-06-25
4704,539822,2.77,2021-06-22
4705,239417,19.89,2021-08-14
4706,587589,9.0,2021-06-14
4707,954459,19.16,2021-08-07
4708,556338,50.49,2021-07-29
4709,199446,74.01,2021-06-23
4710,713469,4.91,2021-06-27
4711,328189,92.54,2021-06-03
4712,982663,85.38,2021-07-20
4713,423019,17.43,2021-06-01
4714,238679,93.16,2021-08-16
4715,872570,52.88,2021-07-14
4716,295241,79.6,2021-06-01
4717,863634,16.57,2021-07-09
4718,600150,16.16,2021-07-19
4719,919948,77.81,2021-07-08
4720,448617,18.43,2021-07-24
4721,822580,7.37,2021-06-04
4722,631377,50.58,2021-07-31
4723,976950,80.92,2021-06-17
4724,506558,40.55,2021-08-02
4725,101333,0.78,2021-07-05
4726,434920,9.7,2021-06-06
4727,136387,15.2,2021-07-04
4728,156870,0.72,2021-07-01
4729,510442,28.8,2021-07-28
4730,772957,12.42,2021-06-17
4731,118335,7.71,2021-06-15
4732,475874,56.81,2021-08-24
4733,974232,79.38,2021-07-31
4734,468054,98.12,2021-07-07
4735,367146,51.95,2021-06-14
4736,451609,41.68,2021-06-10
4737,614076,62.41,2021-08-23
4738,753305,2.58,2021-08-22
4739,840931,35.54,2021-07-12
4740,957677,54.93,2021-06-05
4741,753531,86.63,2021-07-30
4742,217220,87.88,2021-07-01
4743,325215,27.24,2021-07-13
4744,868897,12.89,2021-08-01
4745,248128,2.02,2021-07-07
4746,680961,70.96,2021-06-14
4747,726615,38.02,2021-07-28
4748,148215,39.06,2021-07-26
4749,623480,78.45,2021-08-27
4750,881153,76.66,2021-08-10
4751,107911,73.89,2021-07-08
4752,166108,11.02,2021-07-06
4753,288208,33.57,2021-07-10
4754,602329,11.09,2021-08-05
4755,279897,53.93,2021-07-14
4756,881260,52.79,2021-08-30
4757,705653,15.09,2021-08-22
4758,167988,53.79,2021-07-22
4759,858726,42.46,2021-06-21
4760,714225,30.09,2021-07-29
4761,748993,11.73,2021-07-12
4762,477408,67.92,2021-08-21
4763,343530,97.45,2021-08-14
4764,505977,78.08,2021-08-28
4765,374530,46.24,2021-08-21
4766,769110,35.62,2021-07-01
4767,123179,98.6,2021-06-05
4768,765142,88.99,2021-08-12
4769,256456,48.07,2021-06-02
4770,591715,87.0,2021-08-26
4771,210390,53.89,2021-06-15
4772,255976,44.05,2021-08-02
4773,581401,59.86,2021-08-28
4774,980977,94.32,2021-08-15
4775,551472,5.34,2021-08-20
4776,323049,75.63,2021-08-26
4777,929715,24.97,2021-06-02
4778,990726,97.02,2021-06-20
4779,935725,84.77,2021-08-14
4780,635591,77.69,2021-08-02
4781,184716,25.67,2021-08-10
4782,849525,12.87,2021-08-27
4783,790810,82.72,2021-08-09
4784,161078,24.81,2021-07-22
4785,140678,51.7,2021-07-08
4786,926713,31.85,2021-08-21
4787,633107,80.47,2021-08-03
4788,178370,39.82,2021-08-25
4789,172553,3.61,2021-08-11
4790,750360,26.09,2021-08-08
4791,229782,64.85,2021-08-25
4792,573878,75.22,2021-08-21
4793,282060,47.1,2021-07-25
4794,259325,23.04,2021-07-11
4795,190864,53.84,2021-08-29
4796,648441,75.67,2021-08-28
4797,351107,72.44,2021-06-25
4798,151959,9.87,2021-06-22
4799,379501,75.0,2021-08-10
4800,254334,14.23,2021-07-30
4801,358893,75.75,2021-06-21
4802,228285,34.61,2021-08-18
4803,684509,3.09,2021-08-22
4804,970329,9.07,2021-07-16
4805,670913,15.71,2021-07-01
4806,975494,65.65,2021-08-26
4807,410379,13.61,2021-06-17
4808,969776,61.07,2021-07-03
4809,327152,5.52,2021-06-05
4810,274795,80.34,2021-06-15
4811,487811,90.99,2021-08-25
4812,462933,10.02,2021-08-11
4813,735134,32.38,2021-06-02
4814,281326,5.98,2021-07-17
4815,311357,31.42,2021-06-20
4816,878327,59.65,2021-06-01
4817,689645,88.13,2021-07-26
4818,345925,29.18,2021-07-02
4819,284909,20.94,2021-08-25
4820,545601,51.19,2021-07-31
4821,954050,74.61,2021-06-11
4822,575050,34.56,2021-06-26
4823,537995,70.37,2021-07-22
4824,312847,74.95,2021-08-04
4825,555982,40.87,2021-06-09
4826,593603,41.47,2021-08-04
4827,878379,55.77,2021-08-28
4828,155856,64.67,2021-06-29
4829,451025,38.81,2021-06-30
4830,211624,86.56,2021-06-21
4831,325311,62.65,2021-06-18
4832,141847,65.7,2021-07-06
4833,722588,28.43,2021-08-26
4834,810684,19.5,2021-06-08
4835,986277,13.91,2021-08-23
4836,353716,26.32,2021-06-10
4837,144831,97.19,2021-06-16
4838,154018,10.24,2021-06-22
4839,567916,69.42,2021-08-14
4840,859913,68.76,2021-07-28
4841,202439,86.65,2021-08-17
4842,998407,44.9,2021-08-16
4843,506706,93.31,2021-07-05
4844,127911,31.62,2021-07-26
4845,725563,15.04,2021-08-14
4846,655115,3.84,2021-07-28
4847,771619,47.44,2021-08-05
4848,604062,45.1,2021-08-26
4849,600806,90.63,2021-07-12
4850,123843,1.68,2021-06-08
4851,920679,71.7,2021-07-20
4852,406329,43.78,2021-07-16
4853,605779,36.22,2021-06-15
4854,562334,91.3,2021-08-01
4855,610135,18.38,2021-06-03
4856,524019,25.94,2021-06-01
4857,615837,49.1,2021-08-15
4858,972611,26.29,2021-07-25
4859,519838,24.67,2021-07-30
4860,681517,84.73,2021-08-24
4861,687056,69.01,2021-06-17
4862,521451,26.2,2021-08-11
4863,311007,96.45,2021-06-12
4864,370401,87.69,2021-08-17
4865,583142,71.97,2021-08-08
4866,557626,76.11,2021-07-09
4867,993880,52.59,2021-06-12
4868,535413,40.61,2021-06-04
4869,332371,37.61,2021-08-12
4870,267639,57.4,2021-06-14
4871,319800,93.25,2021-08-15
4872,165412,32.03,2021-06-08
4873,806078,7.56,2021-07-10
4874,977146,85.54,2021-08-25
4875,121877,28.6,2021-06-22
4876,918048,11.14,2021-07-13
4877,892840,48.45,2021-08-01
4878,838846,89.0,2021-06-25
4879,492761,26.12,2021-06-20
4880,641181,72.71,2021-07-16
4881,498145,80.79,2021-06-16
4882,159701,22.56,2021-07-08
4883,695327,68.47,2021-06-20
4884,358359,16.6,2021-07-09
4885,619337,54.46,2021-07-07
4886,944827,46.86,2021-07-26
4887,440240,10.7,2021-06-01
4888,712132,29.07,2021-06-26
4889,147871,4.33,2021-08-07
4890,503273,97.15,2021-08-28
4891,400804,17.97,2021-08-28
4892,398837,26.67,2021-06-23
4893,565086,12.2,2021-08-15
4894,773715,25.99,2021-07-20
4895,596873,40.55,2021-08-17
4896,427966,48.7,2021-06-15
4897,498918,84.64,2021-07-28
4898,743575,85.23,2021-08-22
4899,967317,64.27,2021-08-16
4900,113408,17.24,2021-07-12
4901,670090,58.23,2021-07-06
4902,149270,72.47,2021-07-16
4903,731396,63.63,2021-08-18
4904,326690,81.41,2021-07-26
4905,558752,85.73,2021-06-11
4906,308829,95.08,2021-08-21
4907,842047,6.54,2021-08-15
4908,985112,86.33,2021-07-24
4909,775745,90.29,2021-06-07
4910,807539,31.42,2021-06-16
4911,840670,7.42,2021-06-17
4912,778336,60.43,2021-08-15
4913,133813,1.95,2021-07-13
4914,828813,98.6,2021-07-13
4915,843732,24.51,2021-06-13
4916,471557,98.94,2021-07-17
4917,569379,77.75,2021-08-12
4918,118700,80.13,2021-08-17
4919,768448,45.03,2021-06-04
4920,969857,62.97,2021-07-09
4921,350960,22.15,2021-08-15
4922,627266,54.35,2021-07-21
4923,335682,58.72,2021-07-17
4924,949173,50.53,2021-06-07
4925,709822,17.44,2021-06-12
4926,550659,54.32,2021-07-26
4927,453365,72.34,2021-07-26
4928,152450,27.69,2021-07-12
4929,923769,29.15,2021-06-20
4930,945430,52.36,2021-06-16
4931,999188,11.43,2021-08-30
4932,128248,91.79,2021-07-03
4933,827354,57.31,2021-07-03
4934,824011,60.92,2021-07-09
4935,554526,74.98,2021-07-05
4936,704899,2.5,2021-08-12
4937,519474,99.14,2021-07-06
4938,306954,69.18,2021-06-18
4939,114298,85.25,2021-07-08
4940,806834,22.74,2021-08-11
4941,107549,90.54,2021-06-07
4942,735284,15.4,2021-07-17
4943,393234,89.89,2021-06-16
4944,862519,19.63,2021-08-12
4945,773054,50.06,2021-07-26
4946,592224,45.72,2021-07-24
4947,337498,25.48,2021-08-06
4948,348123,25.36,2021-08-27
4949,870876,79.6,2021-08-19
4950,176364,11.97,2021-06-23
4951,655609,54.84,2021-07-13
4952,834640,71.35,2021-08-05
4953,997794,64.3,2021-08-15
4954,993029,32.39,2021-06-04
4955,509151,25.56,2021-06-11
4956,372900,81.54,2021-08-22
4957,392338,20.03,2021-08-08
4958,821787,40.19,2021-07-11
4959,767199,85.88,2021-08-18
4960,315845,26.62,2021-07-23
4961,916712,95.76,2021-06-13
4962,715438,56.66,2021-08-19
4963,270264,28.11,2021-07-28
4964,360660,12.9,2021-08-16
4965,142865,61.91,2021-08-01
4966,276087,73.75,2021-08-13
4967,956294,62.97,2021-06-27
4968,701157,18.79,2021-07-05
4969,199451,3.44,2021-08-07
4970,717597,0.03,2021-07-13
4971,376219,58.81,2021-08-24
4972,367516,9.09,2021-07-07
4973,137013,27.03,2021-07-19
4974,502138,43.89,2021-06-04
4975,278860,48.69,2021-06-19
4976,155331,98.2,2021-06-09
4977,749619,50.98,2021-06-22
4978,999304,69.1,2021-08-01
4979,777008,14.32,2021-06-14
4980,601202,63.2,2021-06-21
4981,676620,69.28,2021-07-28
4982,443172,19.01,2021-07-11
4983,222093,17.43,2021-07-22
4984,688065,7.49,2021-08-18
4985,127225,0.81,2021-07-29
4986,268870,84.29,2021-08-16
4987,529316,94.4,2021-07-06
4988,448038,3.39,2021-06-26
4989,590121,88.67,2021-08-14
4990,760692,41.82,2021-07-01
4991,115962,99.42,2021-07-25
4992,455441,20.31,2021-06-05
4993,155766,39.67,2021-07-13
4994,896826,9.35,2021-07-28
4995,947383,19.34,2021-06-11
4996,316336,64.09,2021-06-28
4997,200260,95.64,2021-07-03
4998,804375,38.86,2021-08-02
4999,246503,97.04,2021-06-09
5000,457941,98.19,2021-06-24
5001,229081,52.96,2021-07-25
5002,276505,15.56,2021-06-07
5003,185971,66.7,2021-06-29
5004,489860,11.81,2021-07-04
5005,522619,50.28,2021-06-17
5006,790635,23.29,2021-06-12
5007,320190,75.51,2021-07-07
5008,555431,23.8,2021-06-01
5009,329876,6.54,2021-06-10
5010,115360,49.17,2021-08-14
5011,216066,12.67,2021-08-24
5012,448236,36.44,2021-08-29
5013,180325,58.17,2021-07-01
5014,515274,64.35,2021-06-20
5015,164127,74.86,2021-07-07
5016,662946,77.84,2021-08-05
5017,892103,11.34,2021-08-19
5018,773483,50.63,2021-07-29
5019,641231,45.5,2021-08-18
5020,736073,90.23,2021-07-09
5021,287111,82.24,2021-06-27
5022,831051,60.9,2021-07-21
5023,562306,70.0,2021-07-28
5024,898593,60.32,2021-08-16
5025,781122,22.84,2021-08-08
5026,256230,55.21,2021-08-09
5027,977973,4.01,2021-07-20
5028,360837,24.73,2021-08-04
5029,156631,27.13,2021-06-26
5030,497704,47.28,2021-08-21
5031,724960,65.28,2021-07-28
5032,701563,2.68,2021-06-23
5033,576197,59.53,2021-08-05
5034,768732,66.05,2021-08-20
5035,979387,10.12,2021-08-22
5036,274321,69.81,2021-06-15
5037,468932,70.11,2021-08-29
5038,648599,45.51,2021-07-23
5039,555004,25.66,2021-08-02
5040,688748,25.81,2021-08-08
5041,566473,46.21,2021-08-20
5042,790011,61.69,2021-08-11
5043,601288,70.05,2021-06-10
5044,888049,91.69,2021-08-16
5045,617707,0.67,2021-07-31
5046,195928,9.86,2021-07-07
5047,982779,94.69,2021-07-25
5048,300663,84.28,2021-08-25
5049,387877,23.87,2021-07-26
5050,399774,63.62,2021-08-28
5051,345934,47.89,2021-08-13
5052,664713,15.38,2021-07-26
5053,733505,85.11,2021-06-22
5054,407916,1.82,2021-07-25
5055,562460,54.36,2021-07-08
5056,165775,86.61,2021-06-29
5057,133979,91.69,2021-07-13
5058,766670,84.53,2021-07-02
5059,565457,74.22,2021-07-21
5060,497685,92.37,2021-06-16
5061,791778,28.95,2021-06-05
5062,407295,69.25,2021-07-25
5063,434344,65.02,2021-08-25
5064,226427,36.09,2021-06-26
5065,368911,97.82,2021-07-04
5066,838590,73.88,2021-06-18
5067,840216,80.55,2021-06-06
5068,416025,60.17,2021-08-27
5069,688635,35.18,2021-08-15
5070,789876,21.26,2021-06-13
5071,440940,11.24,2021-08-29
5072,469866,81.44,2021-08-13
5073,722406,52.13,2021-06-07
5074,217315,43.01,2021-08-27
5075,600022,70.03,2021-06-01
5076,509793,32.98,2021-07-11
5077,680411,38.74,2021-07-15
5078,944900,15.43,2021-08-11
5079,108935,44.24,2021-07-11
5080,979166,89.36,2021-07-21
5081,525968,54.56,2021-08-11
5082,272798,0.84,2021-08-03
5083,416141,18.7,2021-06-18
5084,669258,41.39,2021-08-18
5085,721130,29.22,2021-06-09
5086,680000,54.02,2021-06-24
5087,786794,20.59,2021-07-19
5088,281518,76.4,2021-08-27
5089,294915,5.84,2021-07-31
5090,910044,95.45,2021-08-02
5091,120347,26.49,2021-06-10
5092,724343,8.45,2021-07-14
5093,651919,71.68,2021-08-04
5094,817449,25.2,2021-08-18
5095,127754,51.96,2021-08-26
5096,975422,53.07,2021-06-08
5097,324920,86.67,2021-08-18
5098,547453,15.14,2021-06-14
5099,918652,65.41,2021-08-14
5100,792938,20.93,2021-08-30
5101,351623,49.58,2021-07-23
5102,990151,54.13,2021-08-11
5103,894494,1.03,2021-06-28
5104,703825,6.75,2021-08-02
5105,733569,75.62,2021-07-04
5106,380340,53.57,2021-08-13
5107,274461,12.31,2021-07-11
5108,169120,81.9,2021-08-19
5109,534672,17.83,2021-07-04
5110,753539,60.05,2021-06-15
5111,949741,68.74,2021-07-07
5112,682515,95.29,2021-07-11
5113,785060,39.98,2021-07-15
5114,251443,67.32,2021-07-24
5115,245194,97.37,2021-08-08
5116,859506,52.08,2021-06-01
5117,632944,11.77,2021-08-08
5118,218258,42.36,2021-06-25
5119,582361,57.24,2021-07-18
5120,250504,1.0,2021-08-22
5121,339908,58.93,2021-06-24
5122,329485,15.97,2021-08-29
5123,748394,75.88,2021-06-29
5124,965430,53.61,2021-08-13
5125,901829,11.4,2021-07-02
5126,368622,3.54,2021-08-01
5127,627395,84.89,2021-06-04
5128,652597,38.13,2021-06-27
5129,876369,19.68,2021-06-15
5130,418352,12.49,2021-07-09
5131,768638,21.51,2021-07-12
5132,794353,17.26,2021-07-09
5133,447150,35.2,2021-06-24
5134,280025,84.39,2021-06-11
5135,580722,3.46,2021-07-04
5136,777810,64.79,2021-07-23
5137,173929,97.07,2021-07-04
5138,999105,27.42,2021-06-15
5139,983010,22.28,2021-08-10
5140,859803,28.94,2021-07-15
5141,791403,97.92,2021-07-14
5142,840240,79.96,2021-08-22
5143,879646,7.21,2021-08-22
5144,768359,60.38,2021-06-20
5145,925140,21.13,2021-08-21
5146,558144,29.6,2021-08-15
5147,405918,75.72,2021-07-31
5148,340397,57.17,2021-07-28
5149,345083,35.4,2021-06-03
5150,935226,29.73,2021-08-02
5151,673226,33.3,2021-08-26
5152,360635,19.32,2021-06-23
5153,430258,87.01,2021-06-06
5154,645565,54.86,2021-07-16
5155,821831,82.19,2021-06-12
5156,702397,88.96,2021-07-21
5157,701550,28.84,2021-06-17
5158,347752,75.36,2021-06-02
5159,771063,54.77,2021-07-06
5160,440244,34.12,2021-06-20
5161,895220,94.2,2021-06-05
5162,993461,69.77,2021-07-28
5163,755447,22.2,2021-06-28
5164,388784,71.99,2021-07-05
5165,539389,20.3,2021-07-19
5166,998596,76.88,2021-06-16
5167,123544,45.43,2021-06-16
5168,178728,75.44,2021-06-01
5169,550773,36.58,2021-07-01
5170,492828,56.22,2021-07-21
5171,634774,50.47,2021-08-05
5172,142723,96.71,2021-07-12
5173,414367,39.02,2021-07-31
5174,407076,86.78,2021-06-03
5175,381606,70.9,2021-08-26
5176,135862,60.52,2021-06-29
5177,932025,18.16,2021-07-28
5178,559905,53.21,2021-07-29
5179,634281,68.65,2021-08-26
5180,391893,1.76,2021-08-16
5181,490820,20.09,2021-07-28
5182,939516,29.42,2021-08-25
5183,375328,4.95,2021-07-21
5184,102618,71.0,2021-08-05
5185,243596,21.36,2021-08-02
5186,305851,11.06,2021-07-04
5187,201944,48.21,2021-06-22
5188,922679,76.02,2021-06-27
5189,370190,53.59,2021-08-10
5190,813355,17.6,2021-08-30
5191,897346,51.74,2021-07-22
5192,105468,76.44,2021-08-21
5193,924360,54.24,2021-06-04
5194,455373,34.94,2021-06-02
5195,692130,63.92,2021-06-15
5196,507806,82.91,2021-06-26
5197,338996,61.52,2021-08-27
5198,982774,22.22,2021-07-02
5199,267020,54.18,2021-08-17
5200,708944,43.32,2021-07-27
5201,204748,48.54,2021-08-27
5202,320028,95.27,2021-08-25
5203,528905,72.93,2021-08-10
5204,491578,0.91,2021-07-01
5205,940574,95.6,2021-07-13
5206,930521,63.68,2021-08-27
5207,184934,98.34,2021-06-01
5208,236387,27.29,2021-07-28
5209,922917,11.74,2021-07-10
5210,128614,94.99,2021-07-16
5211,419059,60.34,2021-07-25
5212,231301,72.81,2021-07-20
5213,752174,60.63,2021-08-11
5214,846169,91.04,2021-07-12
5215,297919,42.3,2021-07-14
5216,676943,72.01,2021-06-14
5217,185350,82.01,2021-08-03
5218,610436,95.67,2021-07-19
5219,644530,42.99,2021-08-07
